timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2025-08-16 06:15:00,186.29,187.11,186.19,186.7,37370.546,2025-08-16 06:29:59.999,6979820.17307,12966,26130.025,4881063.80133
2025-08-16 06:30:00,186.69,186.97,186.25,186.88,19864.853,2025-08-16 06:44:59.999,3708512.01015,10713,9190.206,1715935.44296
2025-08-16 06:45:00,186.89,187.65,186.78,187.37,19244.962,2025-08-16 06:59:59.999,3603480.76716,11431,9664.958,1809733.91312
2025-08-16 07:00:00,187.36,187.9,187.22,187.86,17926.902,2025-08-16 07:14:59.999,3364378.56869,12361,11289.392,2118742.66809
2025-08-16 07:15:00,187.86,188.4,187.38,188.4,19200.599,2025-08-16 07:29:59.999,3607148.74928,10964,13856.444,2603855.45835
2025-08-16 07:30:00,188.39,189.65,188.39,189.09,65077.947,2025-08-16 07:44:59.999,12305566.02418,28691,44043.588,8327148.33387
2025-08-16 07:45:00,189.09,189.59,188.86,189.12,29801.71,2025-08-16 07:59:59.999,5640086.28834,12856,17897.915,3387454.0549
2025-08-16 08:00:00,189.12,189.23,188.21,188.46,36521.746,2025-08-16 08:14:59.999,6895222.39671,16606,11208.345,2115008.12852
2025-08-16 08:15:00,188.47,188.69,188.14,188.14,16516.931,2025-08-16 08:29:59.999,3112549.27093,10144,8154.884,1537260.60714
2025-08-16 08:30:00,188.14,188.27,187.68,188.27,30967.467,2025-08-16 08:44:59.999,5820658.21644,10149,12012.489,2257772.01589
2025-08-16 08:45:00,188.28,188.55,188.23,188.38,10102.307,2025-08-16 08:59:59.999,1903070.78533,7768,5331.999,1004439.33064
2025-08-16 09:00:00,188.38,188.44,187.7,188.09,13520.66,2025-08-16 09:14:59.999,2542701.04066,11593,5750.904,1081630.16844
2025-08-16 09:15:00,188.09,188.56,187.77,188.1,27524.278,2025-08-16 09:29:59.999,5180238.71333,8901,10847.599,2041152.71528
2025-08-16 09:30:00,188.09,188.31,187.99,188.06,27145.615,2025-08-16 09:44:59.999,5105999.89289,6872,9703.401,1825287.02368
2025-08-16 09:45:00,188.06,188.18,185.87,186.05,74960.568,2025-08-16 09:59:59.999,14033045.99769,31266,20467.883,3824531.55754
2025-08-16 10:00:00,186.05,186.93,185.39,186.34,64753.034,2025-08-16 10:14:59.999,12058562.22956,32652,32076.558,5971986.31177
2025-08-16 10:15:00,186.34,186.64,185.58,186.39,38845.224,2025-08-16 10:29:59.999,7230805.3674,20418,13186.404,2454609.44943
2025-08-16 10:30:00,186.38,186.49,185.93,186.31,17179.665,2025-08-16 10:44:59.999,3199153.10331,13620,8061.46,1501443.73963
2025-08-16 10:45:00,186.31,186.67,186.15,186.58,21893.411,2025-08-16 10:59:59.999,4081444.67443,15356,9963.493,1857510.46469
2025-08-16 11:00:00,186.58,187.32,186.58,187.02,16073.613,2025-08-16 11:14:59.999,3006518.52561,13315,6577.79,1230322.85562
2025-08-16 11:15:00,187.02,187.2,186.71,186.82,12083.285,2025-08-16 11:29:59.999,2258806.63517,10818,4608.627,861512.72727
2025-08-16 11:30:00,186.82,187.08,186.29,186.31,14131.078,2025-08-16 11:44:59.999,2637191.92344,11973,5484.4,1023411.0147
2025-08-16 11:45:00,186.31,186.67,185.53,185.74,19585.478,2025-08-16 11:59:59.999,3645315.23195,17468,5934.1,1103959.40175
2025-08-16 12:00:00,185.75,186.08,185.37,185.97,24042.429,2025-08-16 12:14:59.999,4465039.41468,16092,8302.89,1542200.74661
2025-08-16 12:15:00,185.97,186.28,185.2,186.23,25303.462,2025-08-16 12:29:59.999,4699568.34051,23604,11351.964,2108510.0128
2025-08-16 12:30:00,186.23,186.93,185.92,186.19,20166.796,2025-08-16 12:44:59.999,3759953.77974,25889,8499.71,1584675.18457
2025-08-16 12:45:00,186.18,186.77,185.89,186.64,14876.299,2025-08-16 12:59:59.999,2772602.62045,17140,6322.651,1178583.39707
2025-08-16 13:00:00,186.65,187.89,186.6,187.79,73588.664,2025-08-16 13:14:59.999,13801246.18446,28370,57805.865,10842430.76071
2025-08-16 13:15:00,187.79,188.5,187.64,188.01,35592.026,2025-08-16 13:29:59.999,6693658.68139,22736,17137.561,3223134.15997
2025-08-16 13:30:00,188.0,188.32,187.48,187.54,29863.133,2025-08-16 13:44:59.999,5613235.94179,21267,9867.503,1854944.52259
2025-08-16 13:45:00,187.54,187.69,187.23,187.4,21755.334,2025-08-16 13:59:59.999,4078014.91566,21841,7159.175,1341980.02934
2025-08-16 14:00:00,187.41,187.91,186.93,187.47,18335.204,2025-08-16 14:14:59.999,3434485.09768,22042,8253.265,1546390.25377
2025-08-16 14:15:00,187.47,189.18,186.94,188.52,29986.681,2025-08-16 14:29:59.999,5642089.42306,28221,19775.546,3721266.40236
2025-08-16 14:30:00,188.52,188.52,187.82,188.23,22737.102,2025-08-16 14:44:59.999,4278721.28581,28479,12617.715,2374603.79513
2025-08-16 14:45:00,188.23,188.95,188.23,188.82,23279.403,2025-08-16 14:59:59.999,4393787.59783,22686,12485.524,2356003.47055
2025-08-16 15:00:00,188.82,189.34,188.33,189.1,38475.135,2025-08-16 15:14:59.999,7266299.27407,29128,26314.401,4970044.23248
2025-08-16 15:15:00,189.1,189.47,188.84,189.2,36019.972,2025-08-16 15:29:59.999,6814861.91228,25794,21284.747,4027458.79827
2025-08-16 15:30:00,189.21,189.25,188.4,188.64,32590.89,2025-08-16 15:44:59.999,6155423.06029,24632,15705.666,2966392.18198
2025-08-16 15:45:00,188.65,188.89,188.37,188.79,14743.392,2025-08-16 15:59:59.999,2780615.29573,16526,10134.122,1911397.05951
2025-08-16 16:00:00,188.78,189.17,188.67,189.12,18101.183,2025-08-16 16:14:59.999,3420694.61032,18606,12155.864,2297280.68561
2025-08-16 16:15:00,189.11,189.36,188.25,188.62,23039.808,2025-08-16 16:29:59.999,4348512.32928,20654,11359.068,2145231.28781
2025-08-16 16:30:00,188.62,188.7,187.95,188.3,19552.09,2025-08-16 16:44:59.999,3679311.0793,20447,10346.904,1947272.13695
2025-08-16 16:45:00,188.29,188.46,187.87,187.94,14132.464,2025-08-16 16:59:59.999,2658558.4364,14739,8570.537,1612238.06723
2025-08-16 17:00:00,187.94,188.06,187.31,187.46,19876.357,2025-08-16 17:14:59.999,3731896.626,16096,8936.81,1678425.65153
2025-08-16 17:15:00,187.46,187.76,187.08,187.68,14672.923,2025-08-16 17:29:59.999,2749497.54381,14796,7202.185,1349516.59674
2025-08-16 17:30:00,187.67,187.93,187.33,187.62,8981.693,2025-08-16 17:44:59.999,1685624.48317,8922,5710.965,1071869.20056
2025-08-16 17:45:00,187.62,188.03,187.47,187.98,7982.091,2025-08-16 17:59:59.999,1499285.26153,10502,5480.1,1029355.72557
2025-08-16 18:00:00,187.98,188.28,187.6,188.28,7820.23,2025-08-16 18:14:59.999,1469780.69689,12714,5612.192,1054985.2668
2025-08-16 18:15:00,188.27,188.66,187.85,187.85,8845.919,2025-08-16 18:29:59.999,1665622.72029,12896,4708.402,886520.51973
2025-08-16 18:30:00,187.85,187.93,187.65,187.67,8604.615,2025-08-16 18:44:59.999,1615717.48399,6893,5266.497,988830.45245
2025-08-16 18:45:00,187.67,188.18,187.6,188.14,10069.803,2025-08-16 18:59:59.999,1892868.1744,8836,7246.856,1362243.21723
2025-08-16 19:00:00,188.14,188.35,188.03,188.31,10179.557,2025-08-16 19:14:59.999,1916160.37331,10059,5985.439,1126706.26517
2025-08-16 19:15:00,188.31,188.75,188.17,188.73,15123.78,2025-08-16 19:29:59.999,2850436.6343,8955,10166.345,1916018.12294
2025-08-16 19:30:00,188.72,189.19,188.72,189.0,13584.974,2025-08-16 19:44:59.999,2567679.21542,14205,8969.157,1695061.91231
2025-08-16 19:45:00,189.0,189.06,188.69,188.69,7488.618,2025-08-16 19:59:59.999,1414532.05653,8663,3640.128,687659.55935
2025-08-16 20:00:00,188.68,188.87,188.34,188.87,10987.937,2025-08-16 20:14:59.999,2071831.60118,11041,5555.428,1047657.97488
2025-08-16 20:15:00,188.87,189.23,188.6,188.61,11210.458,2025-08-16 20:29:59.999,2119099.98705,9289,5958.027,1126370.58065
2025-08-16 20:30:00,188.61,188.79,188.4,188.75,17837.413,2025-08-16 20:44:59.999,3364246.73879,8317,15455.998,2915142.46914
2025-08-16 20:45:00,188.76,189.1,188.75,189.08,9760.066,2025-08-16 20:59:59.999,1844108.60104,9119,6255.14,1181887.00274
2025-08-16 21:00:00,189.07,189.08,188.27,188.32,8885.04,2025-08-16 21:14:59.999,1676991.73839,8240,3913.674,738578.59649
2025-08-16 21:15:00,188.33,188.87,188.29,188.87,8577.376,2025-08-16 21:29:59.999,1617595.27585,10240,6187.979,1166996.58745
2025-08-16 21:30:00,188.86,188.9,188.45,188.61,8010.244,2025-08-16 21:44:59.999,1510976.45206,7519,3795.737,715874.68209
2025-08-16 21:45:00,188.61,188.78,188.33,188.38,5543.615,2025-08-16 21:59:59.999,1045370.99734,5319,2643.223,498506.62292
2025-08-16 22:00:00,188.39,188.53,187.94,188.34,13692.724,2025-08-16 22:14:59.999,2577679.5696,19041,7519.943,1415731.38082
2025-08-16 22:15:00,188.34,188.68,188.29,188.59,14369.073,2025-08-16 22:29:59.999,2708626.62338,9714,8830.611,1664776.38964
2025-08-16 22:30:00,188.58,189.14,188.54,188.96,9023.979,2025-08-16 22:44:59.999,1704959.01091,8074,5234.625,988935.62532
2025-08-16 22:45:00,188.95,189.27,188.92,189.05,9464.933,2025-08-16 22:59:59.999,1790185.82688,6732,6033.167,1141150.72954
2025-08-16 23:00:00,189.05,189.3,188.92,189.15,10689.627,2025-08-16 23:14:59.999,2022096.6439,8226,5154.002,974933.51006
2025-08-16 23:15:00,189.15,189.3,188.7,188.71,6077.861,2025-08-16 23:29:59.999,1148639.55851,8335,2535.12,479113.31315
2025-08-16 23:30:00,188.7,189.09,188.55,189.09,7231.049,2025-08-16 23:44:59.999,1364866.60884,8228,4278.252,807607.93185
2025-08-16 23:45:00,189.09,190.06,189.08,189.6,38247.304,2025-08-16 23:59:59.999,7257490.68997,14708,31611.632,5998935.53006
2025-08-17 00:00:00,189.61,189.69,189.02,189.03,10718.168,2025-08-17 00:14:59.999,2029560.08082,9917,5006.225,947991.61023
2025-08-17 00:15:00,189.03,189.06,188.62,188.69,9869.177,2025-08-17 00:29:59.999,1863098.45386,7591,4692.076,885822.0572
2025-08-17 00:30:00,188.69,188.95,188.38,188.64,12796.433,2025-08-17 00:44:59.999,2413558.85372,10640,6700.76,1263833.36058
2025-08-17 00:45:00,188.64,188.64,187.99,188.16,20527.62,2025-08-17 00:59:59.999,3863267.94446,9438,7375.072,1388650.99154
2025-08-17 01:00:00,188.15,188.17,187.47,187.89,21095.475,2025-08-17 01:14:59.999,3962513.42954,16425,9768.763,1835441.14489
2025-08-17 01:15:00,187.88,187.92,187.35,187.72,24461.796,2025-08-17 01:29:59.999,4588635.96577,16008,9943.434,1865403.22325
2025-08-17 01:30:00,187.73,188.66,187.64,188.03,16519.312,2025-08-17 01:44:59.999,3108700.34967,17206,10343.998,1946449.90279
2025-08-17 01:45:00,188.04,188.43,187.6,188.39,11227.472,2025-08-17 01:59:59.999,2110645.01641,16861,5878.493,1105020.8261
2025-08-17 02:00:00,188.38,188.82,188.18,188.27,9841.735,2025-08-17 02:14:59.999,1856152.99458,12087,4070.782,767751.36801
2025-08-17 02:15:00,188.28,189.54,187.98,189.54,17817.401,2025-08-17 02:29:59.999,3365007.80498,14268,10815.386,2042627.26648
2025-08-17 02:30:00,189.54,191.5,189.21,191.46,51209.16,2025-08-17 02:44:59.999,9746787.71126,34062,33220.492,6325312.88156
2025-08-17 02:45:00,191.45,191.6,190.89,191.54,56194.031,2025-08-17 02:59:59.999,10748689.27601,37149,29923.939,5723147.95851
2025-08-17 03:00:00,191.54,191.88,190.82,190.88,28821.022,2025-08-17 03:14:59.999,5511733.36189,25832,11570.853,2213483.28251
2025-08-17 03:15:00,190.88,191.12,190.29,190.66,18479.131,2025-08-17 03:29:59.999,3524114.97009,14420,8695.081,1658674.28766
2025-08-17 03:30:00,190.67,191.77,190.52,191.76,27663.697,2025-08-17 03:44:59.999,5290038.27518,19914,17731.866,3390555.14277
2025-08-17 03:45:00,191.76,191.94,191.53,191.61,24771.288,2025-08-17 03:59:59.999,4749449.36999,14175,12454.393,2387970.70344
2025-08-17 04:00:00,191.61,193.0,191.51,192.42,38956.232,2025-08-17 04:14:59.999,7495414.30887,26700,22972.059,4418863.41901
2025-08-17 04:15:00,192.41,192.54,192.18,192.34,22903.904,2025-08-17 04:29:59.999,4405480.25991,18047,12349.412,2375365.83764
2025-08-17 04:30:00,192.34,192.69,192.14,192.37,18572.526,2025-08-17 04:44:59.999,3574009.84482,12955,10519.621,2024338.55716
2025-08-17 04:45:00,192.38,193.55,192.26,193.41,66720.003,2025-08-17 04:59:59.999,12893872.96386,23698,43511.818,8408694.23718
2025-08-17 05:00:00,193.4,193.5,192.86,193.11,32720.654,2025-08-17 05:14:59.999,6321568.82775,20914,15777.308,3047816.07696
2025-08-17 05:15:00,193.1,193.28,192.6,192.79,20351.572,2025-08-17 05:29:59.999,3926270.41922,16439,8888.207,1714572.51689
2025-08-17 05:30:00,192.78,193.19,192.49,193.03,14497.303,2025-08-17 05:44:59.999,2795924.05842,12119,7484.798,1443745.14211
2025-08-17 05:45:00,193.03,193.22,192.57,192.62,9557.89,2025-08-17 05:59:59.999,1843762.03603,9861,4333.955,836218.65462
2025-08-17 06:00:00,192.62,192.93,192.59,192.86,11148.901,2025-08-17 06:14:59.999,2148840.37716,9630,5446.236,1049686.5075
2025-08-17 06:15:00,192.85,192.91,192.63,192.68,12102.488,2025-08-17 06:29:59.999,2333326.19999,9522,6973.063,1344475.64779
2025-08-17 06:30:00,192.67,192.67,191.92,192.48,21082.227,2025-08-17 06:44:59.999,4053405.0064,15523,6744.713,1296881.96046
2025-08-17 06:45:00,192.47,192.47,191.83,191.94,20789.156,2025-08-17 06:59:59.999,3991010.30534,9667,10102.124,1939194.47124
2025-08-17 07:00:00,191.93,192.36,191.4,192.23,23583.01,2025-08-17 07:14:59.999,4524293.81255,15192,8083.145,1551243.29814
2025-08-17 07:15:00,192.23,192.51,191.7,191.74,25730.867,2025-08-17 07:29:59.999,4941662.06349,14209,13881.663,2666743.32148
2025-08-17 07:30:00,191.75,192.06,191.33,192.03,15512.146,2025-08-17 07:44:59.999,2974683.9416,12593,6248.418,1198332.3192
2025-08-17 07:45:00,192.03,192.12,191.86,191.88,17951.885,2025-08-17 07:59:59.999,3447131.94246,8551,4453.667,855050.71906
2025-08-17 08:00:00,191.89,192.11,191.72,191.95,8087.639,2025-08-17 08:14:59.999,1551905.62894,10788,3315.993,636321.12732
2025-08-17 08:15:00,191.94,192.23,191.8,192.18,10087.987,2025-08-17 08:29:59.999,1937092.06167,10014,5234.389,1005167.23855
2025-08-17 08:30:00,192.17,192.45,191.94,192.36,15276.918,2025-08-17 08:44:59.999,2937084.91613,7324,8695.307,1671660.9463
2025-08-17 08:45:00,192.35,193.87,192.31,193.41,62618.567,2025-08-17 08:59:59.999,12103902.69447,32410,45648.262,8824138.76034
2025-08-17 09:00:00,193.41,193.65,192.59,192.8,54570.778,2025-08-17 09:14:59.999,10547413.18724,27811,29301.477,5662820.23165
2025-08-17 09:15:00,192.81,193.03,192.5,192.66,32447.723,2025-08-17 09:29:59.999,6255956.48368,19520,15939.98,3073632.62531
2025-08-17 09:30:00,192.66,192.79,191.53,191.77,66235.627,2025-08-17 09:44:59.999,12731372.78976,23073,38831.489,7465388.21927
2025-08-17 09:45:00,191.77,192.4,191.74,192.3,23341.541,2025-08-17 09:59:59.999,4482986.05003,13535,15099.19,2899935.27192
2025-08-17 10:00:00,192.3,192.5,191.69,191.95,24216.637,2025-08-17 10:14:59.999,4651470.21401,19180,11141.883,2140394.40329
2025-08-17 10:15:00,191.96,192.1,191.8,191.87,11296.5,2025-08-17 10:29:59.999,2167956.88802,11352,6464.41,1240585.98639
2025-08-17 10:30:00,191.86,192.45,191.76,192.43,9995.246,2025-08-17 10:44:59.999,1920422.22375,9730,5184.106,995883.90593
2025-08-17 10:45:00,192.43,193.21,192.27,193.13,25234.956,2025-08-17 10:59:59.999,4862885.96949,16355,14372.225,2769825.92259
2025-08-17 11:00:00,193.13,193.33,192.42,192.6,28657.083,2025-08-17 11:14:59.999,5527278.96271,19708,14039.865,2709014.81852
2025-08-17 11:15:00,192.6,193.54,192.58,193.09,21553.901,2025-08-17 11:29:59.999,4163216.3582,15799,9247.015,1786240.62738
2025-08-17 11:30:00,193.08,193.49,192.97,193.37,18297.215,2025-08-17 11:44:59.999,3536517.77793,12759,8213.548,1587367.76689
2025-08-17 11:45:00,193.37,193.65,193.36,193.58,23848.525,2025-08-17 11:59:59.999,4614347.13677,8381,12352.024,2389969.0756
2025-08-17 12:00:00,193.58,193.79,193.02,193.16,20012.227,2025-08-17 12:14:59.999,3869512.1703,11830,9143.779,1768716.6593
2025-08-17 12:15:00,193.17,193.3,192.52,192.59,22983.133,2025-08-17 12:29:59.999,4433395.66805,12096,8824.1,1702040.3771
2025-08-17 12:30:00,192.58,192.83,192.31,192.41,9039.645,2025-08-17 12:44:59.999,1740852.84363,12559,3826.752,736978.15596
2025-08-17 12:45:00,192.41,192.45,191.98,192.23,12039.474,2025-08-17 12:59:59.999,2313397.21058,10132,4553.415,875128.8404
2025-08-17 13:00:00,192.23,192.32,191.91,191.99,11849.639,2025-08-17 13:14:59.999,2275778.56742,16685,6039.984,1160062.21852
2025-08-17 13:15:00,192.0,192.53,192.0,192.2,9816.134,2025-08-17 13:29:59.999,1888006.63444,11593,5378.962,1034576.28686
2025-08-17 13:30:00,192.2,192.9,191.96,192.88,12958.798,2025-08-17 13:44:59.999,2492351.94617,10434,7501.733,1443230.50006
2025-08-17 13:45:00,192.88,193.55,192.8,193.22,26418.572,2025-08-17 13:59:59.999,5106590.05678,20540,16859.819,3258959.89508
2025-08-17 14:00:00,193.22,193.44,192.96,193.07,11244.907,2025-08-17 14:14:59.999,2172017.47361,12018,5829.493,1126000.62578
2025-08-17 14:15:00,193.08,193.39,192.44,193.36,20566.83,2025-08-17 14:29:59.999,3967556.18802,13160,7237.422,1396455.18648
2025-08-17 14:30:00,193.36,194.44,193.23,194.03,50665.712,2025-08-17 14:44:59.999,9825818.1441,30760,22326.776,4330008.50049
2025-08-17 14:45:00,194.03,194.32,193.65,193.77,18106.916,2025-08-17 14:59:59.999,3512609.61849,21041,8880.254,1722796.84287
2025-08-17 15:00:00,193.77,193.99,193.52,193.98,29093.31,2025-08-17 15:14:59.999,5634954.17716,14255,13767.684,2666168.1557
2025-08-17 15:15:00,193.99,194.65,193.67,194.64,28974.091,2025-08-17 15:29:59.999,5626888.66887,18599,19764.065,3838710.82528
2025-08-17 15:30:00,194.64,195.19,194.31,194.88,59264.395,2025-08-17 15:44:59.999,11546588.96036,30719,38135.91,7432587.34279
2025-08-17 15:45:00,194.87,195.49,194.57,195.47,27424.2,2025-08-17 15:59:59.999,5347650.22896,22802,16741.488,3264570.11931
2025-08-17 16:00:00,195.48,195.89,194.33,194.39,61706.091,2025-08-17 16:14:59.999,12044299.02727,30042,27090.322,5294233.90149
2025-08-17 16:15:00,194.39,194.5,193.74,193.9,29088.232,2025-08-17 16:29:59.999,5645832.32807,29369,11731.52,2277372.22389
2025-08-17 16:30:00,193.9,194.16,193.47,193.71,20068.297,2025-08-17 16:44:59.999,3888524.07258,20101,8722.372,1690286.93967
2025-08-17 16:45:00,193.71,193.88,192.89,193.23,25882.882,2025-08-17 16:59:59.999,5003807.88937,23778,9322.493,1801879.9715
2025-08-17 17:00:00,193.22,193.71,193.08,193.26,9505.165,2025-08-17 17:14:59.999,1838490.59392,12811,4553.147,880889.09906
2025-08-17 17:15:00,193.26,193.4,192.77,193.13,18740.832,2025-08-17 17:29:59.999,3617663.53125,16461,7374.941,1423630.05089
2025-08-17 17:30:00,193.13,193.45,192.93,193.24,8161.962,2025-08-17 17:44:59.999,1577116.12479,11429,4246.136,820535.35811
2025-08-17 17:45:00,193.24,193.55,193.06,193.37,7135.056,2025-08-17 17:59:59.999,1379871.36124,11653,3832.723,741199.85224
2025-08-17 18:00:00,193.38,193.53,192.86,193.05,16312.553,2025-08-17 18:14:59.999,3149600.9359,12924,7876.99,1520883.00328
2025-08-17 18:15:00,193.04,193.22,192.5,192.74,11279.239,2025-08-17 18:29:59.999,2175093.70579,12354,3877.515,747822.9839
2025-08-17 18:30:00,192.75,193.16,192.57,192.94,12793.328,2025-08-17 18:44:59.999,2468843.51029,10201,5024.899,969593.07976
2025-08-17 18:45:00,192.94,193.06,189.94,192.12,102833.298,2025-08-17 18:59:59.999,19674990.28153,48745,46378.692,8877575.37155
2025-08-17 19:00:00,192.11,193.43,192.01,192.7,28551.693,2025-08-17 19:14:59.999,5501688.02257,31264,14481.529,2789899.31899
2025-08-17 19:15:00,192.71,193.03,192.54,192.62,12686.036,2025-08-17 19:29:59.999,2445602.99801,13219,7578.337,1460978.83444
2025-08-17 19:30:00,192.61,192.64,191.79,191.88,29489.819,2025-08-17 19:44:59.999,5664132.25685,20950,13722.715,2635864.81428
2025-08-17 19:45:00,191.88,192.08,190.85,191.18,56403.339,2025-08-17 19:59:59.999,10793468.01463,20278,22251.654,4258489.2231
2025-08-17 20:00:00,191.17,191.5,190.97,191.45,28152.999,2025-08-17 20:14:59.999,5383560.38709,18764,19635.492,3754798.95731
2025-08-17 20:15:00,191.45,191.64,191.24,191.48,17359.623,2025-08-17 20:29:59.999,3323606.23213,14019,12320.494,2358776.65822
2025-08-17 20:30:00,191.47,191.98,191.45,191.98,13296.701,2025-08-17 20:44:59.999,2549774.82314,9714,10080.114,1932893.12471
2025-08-17 20:45:00,191.98,191.98,191.1,191.11,11213.917,2025-08-17 20:59:59.999,2147515.52851,9703,5823.913,1115239.88346
2025-08-17 21:00:00,191.12,191.75,190.92,191.53,27649.604,2025-08-17 21:14:59.999,5291514.48063,13208,19419.146,3716895.52711
2025-08-17 21:15:00,191.54,191.63,190.99,191.28,13530.817,2025-08-17 21:29:59.999,2587401.10233,12275,6806.314,1301481.7375
2025-08-17 21:30:00,191.27,191.42,190.94,191.41,13949.986,2025-08-17 21:44:59.999,2666358.9138,9106,8168.816,1561330.1892
2025-08-17 21:45:00,191.42,191.6,191.21,191.25,9320.146,2025-08-17 21:59:59.999,1784226.00289,6877,7158.688,1370382.94332
2025-08-17 22:00:00,191.24,192.24,191.12,191.69,23161.036,2025-08-17 22:14:59.999,4438828.33601,25921,14732.379,2823533.88775
2025-08-17 22:15:00,191.69,192.5,191.47,192.28,15475.363,2025-08-17 22:29:59.999,2972206.82668,15660,10156.449,1950403.21315
2025-08-17 22:30:00,192.29,193.17,192.25,193.16,16705.124,2025-08-17 22:44:59.999,3219979.69333,16499,10118.802,1951169.06708
2025-08-17 22:45:00,193.16,193.44,192.89,193.09,14943.928,2025-08-17 22:59:59.999,2886585.85842,12940,5229.907,1010620.8791
2025-08-17 23:00:00,193.1,193.27,192.54,192.67,9853.47,2025-08-17 23:14:59.999,1901289.97345,14361,4122.011,795389.22755
2025-08-17 23:15:00,192.67,192.69,191.58,191.68,20518.756,2025-08-17 23:29:59.999,3938989.16864,15410,6420.2,1232978.9372
2025-08-17 23:30:00,191.68,192.12,191.52,191.92,11677.757,2025-08-17 23:44:59.999,2239477.62762,11526,5111.62,980469.2593
2025-08-17 23:45:00,191.92,192.0,190.88,190.99,23689.999,2025-08-17 23:59:59.999,4532526.00971,14723,11754.624,2248191.72365
2025-08-18 00:00:00,191.0,191.33,190.53,191.11,21823.544,2025-08-18 00:14:59.999,4167793.72074,21741,11676.053,2229999.39372
2025-08-18 00:15:00,191.1,191.1,189.77,190.01,36987.698,2025-08-18 00:29:59.999,7038045.34068,31666,12960.009,2466778.74219
2025-08-18 00:30:00,190.02,190.34,189.61,190.03,24320.989,2025-08-18 00:44:59.999,4617991.3689,25709,11252.862,2136743.67154
2025-08-18 00:45:00,190.03,190.39,189.62,190.16,30733.714,2025-08-18 00:59:59.999,5842731.6877,18833,8345.5,1585816.46018
2025-08-18 01:00:00,190.16,190.46,189.43,189.6,18592.278,2025-08-18 01:14:59.999,3531327.03876,20512,8447.395,1604905.31574
2025-08-18 01:15:00,189.6,190.03,187.75,187.9,67688.878,2025-08-18 01:29:59.999,12780694.74796,42088,24226.984,4578788.16562
2025-08-18 01:30:00,187.89,188.79,187.09,187.54,96963.233,2025-08-18 01:44:59.999,18223690.97409,70761,34439.121,6475200.16181
2025-08-18 01:45:00,187.54,187.98,186.5,186.53,101272.536,2025-08-18 01:59:59.999,18938598.66948,50069,49066.945,9176708.32032
2025-08-18 02:00:00,186.53,186.76,185.05,185.75,148895.125,2025-08-18 02:14:59.999,27688981.62755,71583,54371.867,10115433.9631
2025-08-18 02:15:00,185.76,185.92,184.34,184.81,85367.556,2025-08-18 02:29:59.999,15788030.56937,48203,33368.627,6171461.07514
2025-08-18 02:30:00,184.81,185.52,183.86,185.13,115652.623,2025-08-18 02:44:59.999,21346858.05813,43984,45253.711,8360890.66761
2025-08-18 02:45:00,185.14,185.25,183.44,183.95,53667.964,2025-08-18 02:59:59.999,9876961.3152,44683,22514.875,4143042.91923
2025-08-18 03:00:00,183.94,184.57,183.81,183.96,41637.184,2025-08-18 03:14:59.999,7672335.12316,28462,26519.201,4887134.98822
2025-08-18 03:15:00,183.97,184.39,183.53,183.74,23380.755,2025-08-18 03:29:59.999,4299457.24312,23672,12042.15,2214594.17405
2025-08-18 03:30:00,183.73,183.87,182.19,182.54,95917.023,2025-08-18 03:44:59.999,17538745.94443,52632,36275.798,6631759.97593
2025-08-18 03:45:00,182.53,183.13,181.82,182.67,79324.63,2025-08-18 03:59:59.999,14476630.24754,35234,42010.477,7670855.58519
2025-08-18 04:00:00,182.67,182.71,181.57,182.43,41655.688,2025-08-18 04:14:59.999,7584885.30293,23861,25754.228,4690194.31344
2025-08-18 04:15:00,182.43,182.81,181.88,182.76,37781.206,2025-08-18 04:29:59.999,6889857.18497,13862,20063.299,3660125.97317
2025-08-18 04:30:00,182.76,183.43,182.69,182.7,38277.123,2025-08-18 04:44:59.999,7006970.85914,18615,25338.861,4638675.07112
2025-08-18 04:45:00,182.69,183.21,182.5,182.91,29315.83,2025-08-18 04:59:59.999,5362269.076,17249,14754.021,2699201.3263
2025-08-18 05:00:00,182.91,183.51,182.9,183.31,33162.473,2025-08-18 05:14:59.999,6076300.74161,19945,21490.077,3937750.18535
2025-08-18 05:15:00,183.31,183.31,182.56,182.66,27003.808,2025-08-18 05:29:59.999,4938759.45276,12464,11880.054,2172882.87744
2025-08-18 05:30:00,182.66,182.72,181.21,181.85,50880.425,2025-08-18 05:44:59.999,9254394.80107,36156,17930.057,3260102.35847
2025-08-18 05:45:00,181.85,182.98,181.25,182.92,39150.185,2025-08-18 05:59:59.999,7132428.44344,34068,22797.719,4155793.8311
2025-08-18 06:00:00,182.93,182.94,182.12,182.14,22521.037,2025-08-18 06:14:59.999,4110644.71051,16630,9047.064,1651340.91946
2025-08-18 06:15:00,182.15,182.4,180.86,181.38,66565.319,2025-08-18 06:29:59.999,12078837.72916,44388,21812.213,3958388.36335
2025-08-18 06:30:00,181.38,181.81,180.46,180.91,40219.271,2025-08-18 06:44:59.999,7283910.4182,37085,14193.289,2571106.74024
2025-08-18 06:45:00,180.91,181.72,180.31,181.38,60642.876,2025-08-18 06:59:59.999,10987900.27809,37872,28863.88,5233302.16614
2025-08-18 07:00:00,181.38,181.61,181.07,181.26,33863.279,2025-08-18 07:14:59.999,6141771.28946,26147,17144.595,3109918.21332
